title,text
"Melissa McCarthy Lay Off My Friend Meghan ... Smart, Interesting Women Threaten People","
           Melissa McCarthy 's defending her royal homie ... calling out trolls who hate on  Meghan Markle  -- and saying it's 'cause people feel threatened by successful women. 
       
           The actress spoke with  Page Six  earlier this week in a new video posted Sunday ... and, she stood up for her pal -- saying she gets so much hate for seemingly no reason. 
       
           McCarthy then adds she feels intelligent women who have lives are consistently torn down 'cause people find them threatening ... which she says is totally the case with MM. 
       
           Melissa adds people should just look at the Duchess of Sussex -- and other successful women -- and find them inspiring rather than attempt to tear her down. 
       
           Meghan and Melissa have been friends for years ... remember, back in 2021 the pair made a video together to promote Markle's mentorship program entitled 40×40 -- which joked about her royal status. 
       
           As we've reported ... Meghan and  Prince Harry  catch a lotta flak -- with everything from interviews they've given to their Netflix documentary receiving hate online and in the media. Even other celebs -- like  Rebel Wilson  -- have  sorta dissed Meghan  publicly. 
       
           Remember, just last year  Bill Simmons  trashed the pair as ""grifters"" after their Spotify deal fell apart -- so, they take it on the chin all the time. 
       
           But, looks like Melissa McCarthy's got Meg's back ... so, clearly some of H'wood's still in their corner. 
      "
Shakur Stevenson Ryan Garcia Won't Beat Devin Haney He's Not Focused On Fight!,"
           Ryan Garcia  is not taking the  Devin Haney  fight seriously ... and because of that, the 24-1 boxer will suffer the 2nd loss of his career -- at least that's the way fellow star fighter  Shakur Stevenson   sees it! 
       
           Stevenson, 21-0, joined  Babcock  on the "" TMZ Sports"" TV show  (airs nightly on  FS1 ) ahead of the Haney vs. Garcia fight on Saturday at the Barclays Center in Brooklyn ... and we asked Shakur for his thoughts. 
       
           ""I kinda think [Ryan's] not focused. I don't think that he's really taking the fight serious,"" Stevenson said. 
       
           ""It seems like he's more focused on selling the fight than actually working and making sure that he's coming 100% ready for the fight. I don't think it's an act."" 
       
           Of course, Shakur's referring to Ryan's  erratic prefight behavior  ... Garcia has worried many fans and followers alike with his erratic behavior in the weeks leading up to the fight. 
       
           Despite those calls, the fight's not getting canceled ... so we asked Shakur to give Ryan a blueprint to victory. 
       
           ""I think that he should go at Devin. I think that he shouldn't go in there waiting in boxing. He should go at him like he went at Tank and try to land his right hand."" 
       
           SS continued ... ""I think that Devin keeps his left hand down a lot, so try to land the right hand, not just the hook. I think Devin is prepared for the hook."" 
       
           Can he do it is the question ... and Stevenson believes it's highly unlikely, especially 'cause he isn't all that impressed with Ry on his best day. 
       
           ""I don't think that he's even on the elite level. I think that he's not really that good of a fighter."" 
       
           We also asked Shakur how Devin wins. 
       
           ""I think Devin just goes in there and does what he's been doing. I think he's just boxed his way to victory. He may even be able to catch Ryan, especially with Ryan being not as focused as he should have been."" 
       
           Shakur says he won't be in the building for the fight, but he's eagerly waiting to watch from home ... and he's very hopeful he'll be able to reach an agreement with Haney that'll pit them against each other in the near future. 
       
           ""I see myself fighting Devin. I think that's the fight."" 
       
           It'd be massive ... but first, Saturday night's super fight! 👊 
      "
"Luke Bryan Slips, Crashes Hard Onstage ... Shares Video on Big Screen","
           3:21 PM PT --  Seems  Luke Bryan 's fall wasn't caused by a fan's phone ... a new angle shows he just sorta slips onstage and happens to land on top of the cell. Might want to look into non-slip shoes, Luke! 
       
           Luke Bryan's proving the show must go on ... 'cause he slipped during last night's performance and crashed to the ground hard -- but, took the incident in stride. 
       
           The country music singer-songwriter performed at the Coast City Country Festival in Vancouver last night ... and while hyping up his next song Bryan stepped in the wrong spot and went flying into the air. 
       
           Check out the clip ... Bryan looks like a cartoon stepping on a banana peel, really getting some height on his slip -- and, revealing he actually stepped on someone's phone. 
       
           LB could've gotten seriously hurt, but he pops up pretty quickly and laughs it off ... before asking if anyone had captured the insane moment. 
       
           Of course, pretty much everyone in the front row had cameras trained on Bryan ... and, he borrowed a fan's phone to show a clip of his fall on the big screen for the entire stadium to enjoy. 
       
           Anyhoo ... Luke and the crowd laughed about the incident and moved on -- and, Bryan probably handled it so well because it's not the first time he's eaten it during a performance. 
       
           Remember ... TMZ  obtained video  back in 2014 of Luke rockin' out at a concert in North Carolina before stepping too far forward -- and, literally face-planting offstage. People rushed over to help him back then, and he got a few stitches, but ultimately he was fine. 
       
           And, there's this from 2022 ... where Bryan showed off some booty-poppin' dance moves -- when his ankle gave out and left him fully on his back. 
       
           BTW ... Bryan's got a show Wednesday in Saskatchewan, Canada -- watch your step, Luke!!! 
       
           Originally Published -- 10:34 AM PT 
      "
'House of Dragon' Star Bethany Antonia Posts Hateful DM ... Claps Back w/ Joke,"
           Bethany Antonia 's revealing how she handles racist hate ... posting a direct message she got from a troll to her Instagram story -- and cracking a joke about it. 
       
           The ""House of Dragon"" star took to the social media platform Saturday and posted a message she received from a hater who sent some horrible insults to her -- including saying they hope she dies on set. 
       
           In response, BA added her own text to the top of the pic ... saying, ""Wait till they find out I'm gay too"" followed by a clown emoji -- slapping down the troll's comments easily. 
       
           Antonia wasn't done there ... adding a pic of her and a friend beaming -- and making it clear she wasn't going to let anyone ruin her or other Black cast members' enjoyment of playing Targaryens in the ""Game of Thrones"" prequel. 
       
           If you don't know ... Targaryens have traditionally been shown as white with blonde hair -- so, the inclusion of Black actors in these particular roles has received some racist vitriol online. 
       
           Steve Toussaint , who plays Lord Velaryon in the show and is also Black, responded to criticism of his casting back in 2022 -- mockingly saying if dragons can fly in the 'GoT' universe, then his character can be Black. 
       
           Creators  Ryan Condal  and  Miguel Sapochnik  also responded to criticism at the time  ... saying they wanted to create a show that celebrated diversity -- a major criticism of the original series. 
       
           'HoD' season two premieres June 16 ... and, anyone who wants to criticize Bethany Antonia may want to think twice -- 'cause clearly she'll fire back. 
      "
Kim Kardashian Welcome to 'Calabasas' ... EP of New Netflix Show,"
           Kim Kardashian  is bringing Kardashian Kountry to the masses ... as Netflix placed the winning bid on the new scripted show she's set to exec produce titled, ""Calabasas."" 
       
           Deadline  reports KK and 'AHS' costar  Emma Roberts  are executive producing the series alongside ""Pretty Little Liars"" creator  I. Marlene King  and film producer  Alexandra Milchan . 
       
           ""Calabasas"" is based on the novel ""If You Lived Here You'd Be Famous By Now"" by  Via Belidner  ... and the show will be a teen high school drama a la ""Beverly Hills 90210"" and ""The O.C."" 
       
           It follows Via, a 16-year-old midwestern Catholic school girl whose family moves to Cali and enrolls her at Calabasas High -- as she navigates her new fast-paced surroundings, and ensuing dramatics. 
       
           As many know ... the city of Calabasas was popularized ever since Kim and co. took up residence there years back ... with celebs like  Justin Bieber ,  Jennifer Lopez, Drake  and  Will Smith  also having called the neighborhood home over the years. 
       
           The show is currently in development. 
      "
"Meg Bennett Soap Opera Star Dead at 75 ... 'Young and the Restless,' 'General Hospital'","
           Meg Bennett  -- an actress and writer on popular soap operas like ""General Hospital"" and ""The Young and the Restless"" -- has died ... according to her family. 
       
           Bennett passed away on April 11 after a battle with cancer, her family wrote in an online obituary. 
       
           Bennett, who grew up in Pasadena, got her start on ""Search For Tomorrow"" back in 1975 where she starred as Liza Walton for a few episodes. 
       
           However, her big break came nearly a few years later when she played Julia Martin on ""The Young and the Restless"" ... a role she reprised sporadically over the next four decades. 
       
           Bennett also has acting credits for ""General Hospital"" and ""The Paper Chase"" and contributed to many of the shows she worked on via the writer's room too. 
       
           In fact, Meg was more prolific as a writer ... working her way up to associate head writer at ""General Hospital"" and penning 197 episodes according to IMDb. 
       
           Bennett's survived by her husband, ""Sunset Beach"" co-creator and writer  Robert Guza, Jr. , her two stepdaughters, four grandchildren and two siblings. 
       
           She was 75. 
       
           RIP 
      "
TikToker Eva Evans Dead at 29 ... Creator of 'Club Rat',"
           Eva Evans  -- a popular TikTok influencer -- has died ... her sister,  Lila  announced on Instagram Sunday. 
       
           Lila posted a photo of Evans alongside a heartfelt caption saying she finds herself stuck between denial and acceptance ... because the family just found out her sister died yesterday. 
       
           She adds she wishes Eva were still alive because she would have the perfect words to say ... whereas Lila herself simply did not. 
       
           Lila says the family will hold a celebration of life Tuesday for Eva ... and, asked those interested to DM her so the family could get a headcount. SHe did not reveal a cause of death. 
       
           Eva's TikTok boasts just north of 300k followers, and her videos have been liked more than 13 million times. 
       
           She also created the series ""Club Rat"" ... a series she also starred in following an influencer who jumps back into dating after video of her breakup goes viral. The five-episode series streamed on Amazon Prime. 
       
           She also posted recently ... commenting on  JoJo Siwa 's new look just four days ago. 
       
           Eva was 29. 
       
           RIP 
      "
Taylor Swift Smooches Travis Kelce In 'Fortnight' Vid,"
           Taylor Swift  can't hide she's totally smitten with BF  Travis Kelce  in her new YouTube promotional clip for her first music video, ""Fortnight,"" off her recently released 11th album. 
       
           The pop superstar's short, but sweet YT montage shows various parts of her personal life as the ""Fortnight"" track plays in the background with Travis appearing almost instantly. 
       
           The clip begins with Taylor rocking out in the studio, then cuts to Travis giving her a smooch as she cooks in the kitchen. 
       
           Other images capture Taylor exercising, sewing, hanging out on a boat with friends, making cinnamon buns, and hitting the pickleball courts -- with a paddle emblazoned with Trav's Kansas City Chiefs logo. 
       
           The vid also highlights her and Trav under a massive tree -- which is located at Supertree Grove in Singapore. 
       
           You may recall, in March Taylor and Travis shared an intimate date at Supertree Grove as part of an international leg of her 'Eras' tour. The NFL star  traveled across the world  to see Taylor perform in Singapore, leaving little doubt about their commitment. 
       
           But Taylor's not giving any love to her ex  Joe Alwyn  on her new album, ""The Tortured Poets Department,"" which was officially released Friday. 
       
           In one song, ""So Long London,"" Taylor  rips into Alwyn  for his alleged depression, which she seemingly attributes to their break-up. 
       
           Taylor also took a major shot at  Kim Kardashian  in another tune, 'thanK you aIMee,""  comparing the reality star to a schoolyard bully  and reigniting their feud from years ago. 
      "
L.A. Mayor Karen Bass Residence Broken Into ... While She Was Home!!!,"
           Los Angeles Mayor  Karen Bass  received a nasty surprise this morning ... 'cause LAPD says an individual broke into her residence -- while she was home. 
       
           The Los Angeles Police Department announced the news late Sunday afternoon ... posting to X a person broke into the Getty House, the official residence of the mayor, at around 6:40 AM Sunday. 
       
           While they confirmed occupants were in the home at the time, they wouldn't say exactly who ... but, law enforcement sources tell us Mayor Bass was one of them. 
       
           LAPD says no one was injured, and they took a suspect into custody without incident ... still, a scary situation for Mayor Bass. 
       
           Bass -- who served in Congress from 2011 to 2022 before resigning the office to take over the mayoral job in L.A. -- is a close friend and advocate for President  Joe Biden . 
       
           It's hard not to remember the break-in at  Nancy Pelosi 's San Francisco home back in 2022 ... when her husband  Paul Pelosi  was  bludgeoned with a hammer  by  David DePape . 
       
           It's unclear at this time if the break-in at Bass' residence was politically motivated. 
       
           The Mayor's office released a statement as well ... confirming what cops announced on X and adding, ""The Mayor is grateful to LAPD for responding and arresting the suspect."" 
       
           We're told LAPD's elite Robbery and Homicide division is investigating the case. 
      "
Singer Alessia Cara 'Memba Her?!,"
           Canadian singer  Alessia Cara  was just 18 years old when she skyrocketed to fame -- reaching millions across the globe and topping the music charts with her hit song ""Here"" back in 2015. 
       
           ""Here"" peaked at number 5 on the Billboard Hot 100 Chart, and her massive popularity continued into 2018 when she won a Grammy for Best New Artist. Other hit songs of Alessia's include ""Beautiful"" and ""Stay"", produced by  Zedd . 
       
           In 2019, she garnered enough success to show out at The Met Gala. 
       
           ""I'm sorry if I seem uninterested, Or I'm not listenin' or I'm indifferent ... Oh-oh-oh here, oh-oh-oh here!"" 
       
           Guess what she looks like now! 
      "
O.J. SIMPSON BANK OF AMERICA CREDIT CARD Up for AUCTION,"
           O.J. Simpson 's Bank of America credit card has hit the auction block ... and let's just say the seller is banking on it raking in some serious cash. 
       
           Jonathan Lepore  is selling the business account card over at  Goldin Auctions  ... telling TMZ he snagged the piece of plastic, which expired in 2023, on eBay last summer for a steal at $70, adding it to his trove of sports memorabilia. 
       
           Later, Jonathan planned to gift the card to his pal's dad, who apparently used to chill with O.J. and  Nicole Brown Simpson  in the Hamptons during the '80s and early '90s. 
       
           But he tells us he hadn't bumped into him since ... and kinda, sorta forgot he even had it -- until, that is, the news of  O.J.'s passing  over a week ago jogged his memory. 
       
           As for the card itself, it displays mild peripheral wear and small spots of light discoloration -- also it hasn't been signed on the reverse side. 
       
           Goldin founder & CEO  Ken Goldin  draws on O.J. being responsible for some of the most memorable/horrific moments in our lifetimes, telling TMZ, ""With OJ's recent passing, this card is a small piece of that story and we could see some exciting numbers at auction."" 
       
           And as for Jonathan, he's not just cashing in on a piece of OJ memorabilia -- he's turning it into a force for good. He plans on donating 10% of the final sale to the National Network to End Domestic Violence. The auction ends Thursday. 
      "
Al Harrington My 4/20 Advice ... 'Get High As F***!!!',"
           Ex-NBA hooper and current weed entrepreneur  Al Harrington  has some solid advice for any newbies looking to celebrate the 4/20 holiday this year ... telling  TMZ Sports  it's pretty simple -- ""get high as f***!!!"" 
       
           Harrington knows his stuff -- the guy built an entire company around his love for Mary Jane ... serving as the CEO of the Viola brand. 
       
           He's doing pretty well for himself, too ... with the company valued at over $100 million. 
       
           Harrington -- who played 16 seasons in the league for a number of teams -- told us he'll be in NYC for a three-day ""4/20 Tour"" this weekend ... 'cause apparently, the dude needs way more than 24 hours to show his love for cannabis. 
       
           Harrington has been a huge advocate for the benefits of marijuana -- in 2017, he sat down with former NBA commish  David Stern  ... and the conversation helped the league eventually take weed off the banned substances list. 
       
           As for folks looking to dabble with some doobies, Harrington says there's no need to complicate it ... just puff, puff, pass and enjoy yourself. 
      "
Jim Harbaugh Check Out My New Ink ... Fulfills Tattoo Promise,"
           Jim Harbaugh 's a man of his word ... fulfilling a promise he made to ink his body if they won a national championship -- and his players filmed the whole experience. 
       
           The Michigan Wolverines football team met up Saturday to receive their national championship rings ... and, JH lived up to his end of the deal -- sitting down with an artist and getting the Michigan ""M"" tatted on his right arm. 
       
           After Michigan defeated the Washington Huskies in the title game 34-13 back in January, Jim revealed he'd promised his team he'd tattoo their logo with the record ""15-0"" as a shout-out to their accomplishment. 
       
           Welp, no one can accuse Harbaugh of being all talk 'cause his star cornerback  Mike Sainristil  -- who many expect to go top 50 in this year's draft -- took a vid of the tattoo session ... but, Jim doesn't look like he's loving it. 
       
           Check out the clip ... Harbaugh's got a pretty discontent look on his face -- not surprising given it's his first tattoo. He's staring down the camera the whole time, only cracking a grin once it seems the tattoo's finished up. 
       
           It's a ceremonial end for Harbaugh who  took the head coaching gig  for the Los Angeles Chargers shortly after pulling off the immaculate season. 
       
           BTW ... some upset fans are coming after Harbaugh on X 'cause cheating allegations marred the 15-0 season. Remember, Jim  served a three-game suspension  for a sign-stealing scandal despite expressing his innocence. 
       
           Looks like Jim's tuning out the haters though ... proudly brandishing his team's accomplishment in a permanent way. 
      "
"TMZ TV Hot Takes Kourtney K Claps Back ... Ne-Yo, Nate Diaz","
           It's the beginning of another beautiful week ... but, before we all turn the page, check out some of the best clips from TMZ last week! 
       
           On ""TMZ Live,""  Harvey  &  Charles  talk  Kourtney Kardashian 's clap back at an internet troll who took a shot at her body. 
       
           Our ""TMZ on TV"" crew breaks down  Ne-Yo 's comments on throuples ... which he made while holding hands with his two GFs!!! 
       
           And,  Babcock  and the boys discuss the lawsuit against  Nate Diaz  over a 2023 street fight in New Orleans on ""TMZ Sports."" 
       
           Check your  local listings  for when TMZ is on in your area or catch up on past episodes! 
       
           TMZ TV Full Episodes TMZ Live Full Episodes TMZ Sports Full Episodes 
      "
Brenden Rice Jerry's Son Won't Wear No. 80 In NFL ... Determined To Create Own Legacy,"
           Another Rice is making his way to the NFL this season ... but don't expect him to look anything like  Jerry  on gamedays -- no,  Brenden Rice  tells  TMZ Sports  he's gunning to be his own man when it comes time to perform on Sundays. 
       
           Brenden has been a baller receiver at USC for the last two years -- but he's now entering the NFL draft ... and he says when he gets on his new team next week, he doesn't want anyone to compare him to his dad. 
       
           While, of course, he loves his father and respects the hell out of the legacy the football legend left with the 49ers -- he says he's determined to build his own name ... and not ride on anyone's coattails. 
       
           In fact, the 22-year-old ex-Trojans star says there's absolutely no chance he wears Dad's No. 80 -- just to make it crystal clear he's Brenden, not Jerry. 
       
           ""I would love to go ahead and make my own impact,"" he said. 
       
           As for off the field, Brenden doesn't mind being like pops there ... because he just teamed up with Breathe Right to recreate the famous ""Air Jerry"" ad that the elder Rice was a part of in his heyday. 
       
           Brenden took pics with the nasal strip to emulate his pops for the company -- and he told us he was stoked to get to wear the product while on the gridiron ... just like Jerry. 
       
           As for where Brenden will be seen next in the strips ... he said he's been hearing a lot from the Chargers, Cardinals, Buccaneers, Eagles, and Jets. 
       
           But, he said he's down to play anywhere ... just as long as they give him a shot to ""create my own legacy and my own name."" 
      "
Sydney Sweeney Boasts About Her 'Great T**s' .... After Producer Criticized Her Looks,"
           Sydney Sweeney  ain't sweatin' the harsh criticism she received from a veteran Hollywood producer about her acting skills and physical appearance. 
       
           On Sunday, the actress posted a series of photos and a video to Instagram, showing her having fun in the sun with friends during an exotic getaway with a caption that read: ""good times and tan lines."" 
       
           In one of the photos, Sweeney was sporting a sweatshirt emblazoned with the words, ""Sorry For Having Great T**s."" 
       
           The titillating message appears to be in response to Hollywood movie producer  Carol Baum , who disparaged Sweeney's looks and  slammed her performance  in the comedy, ""Anyone But You."" 
       
           Baum, who is also a professor at USC, made her ugly remarks about Sweeney to film critic  Janet Maslin  during an event in New York. 
       
           She told Maslin that she caught ""Anyone But You"" during a flight, calling the flick ""unwatchable."" 
       
           She also recalled bringing up Sweeney to her USC class, saying, ""Explain this girl to me. She's not pretty, she can't act. Why is she so hot?"" 
       
           In a statement to Variety, Sweeney's rep  fired back  at Baum, blasting her for shamefully and unjustly belittling the actress to her students, while also questioning her character. Over the years, Baum has produced several successful films, such as ""Father of the Bride"" and ""Dead Ringers."" 
       
           Clearly, Sydney isn't bothered much by the whole ordeal as she lives it up in paradise. Her IG footage from her wonderful vacay just proves she's having the last laugh. 
      "
"Spring Breakers Can't Stop Brawlin', Trash the Ocean","
           Spring Break reached rowdy new heights outside Savannah, GA ... as several violent fights broke out, despite increased police presence. 
       
           Thousands flocked to Tybee Island this past weekend for the annual Orange Crush gathering ... and it didn't take long for chaos to ensue. Videos from the party weekend show countless intoxicated attendees doing everything from littering to fighting. 
       
           Check it out ... a group of women are seen wailing on each other, with one fighter ripping the bathing suit top off another. Few intervene in the brawl ... choosing instead to film the fight on their respective phones. 
       
           Partygoers also trashed the island's picturesque beaches ... as large amounts of garbage notably made its way into the ocean after being discarded on the sand. 
       
           Heading into the Spring Break weekend, Tybee Island increased its police presence ... with cops stationed at all road points. Remember, Savannah State University severed its ties with Orange Crush in 1991 after violent incidents and a drowning tainted the festival. 
       
           The party weekend returned in 2020 ... before taking another hiatus sparked by the pandemic. Now Orange Crush is back -- seemingly wilder than ever ... with tens of thousands of people overrunning the 3-mile island. 
       
           Major  Bob Holley  of the Georgia Department of Natural Resources tried to paint a more peaceful picture of the weekend. He told  WSAV3  ... ""We have a little bit heavier of a presence, which gives a little bit of a safer environment for people. I think when there’s a good law enforcement and public safety presence, people can relax and when they can relax things tend to go well."" 
       
           It seems the major needs to take a peek on social media for a clearer account of what went down. 
      "
Kid Cudi Breaks Foot After jumping Off Coachella stage,"
           9:45 AM PT  --  Kid Cudi  just posted a video update detailing what happened during his jump offstage, ""This is what happens when a 40-year-old man tries to prance around off stage like he's 26."" 
       
           He says it's a major setback but reiterates to his fans that he's OK, and will still be touring in the coming months as long as he gets his doctor's approval. Safe to say he's learned his lesson. 
       
           Kid Cudi cut his Coachella set short Sunday ... after breaking a bone by jumping off the stage. 
       
           Late into his performance on the Sahara stage, the rapper was getting off the platform ... noticeably swaying back and forth. At one point, Kid Cudi jumped down hard off the stage -- and was struggling to get up. 
       
           KC found help as 2 security guards tried to help him walk it off -- but he was unable to finish the performance. 
       
           It appears Cudi did some damage -- he told his fans on X he broke his foot. 
       
           Cudi  said , ""Hey guys, so I broke my foot today at the show. 🤦🏾‍♂️ just leavin the hospital. Never broken a bone before so this is all a bit crazy. I wanna thank u all for ur concerns and well wishes!! I love yall man. I heard yall still ragin when I was offstage. Made me smile big."" 
       
           Though Kid Cudi's set ended early, the crowd wasn't too shortchanged. Cudi only had one and a half songs left in his Sunday set. 
       
           The Coachella live stream -- which documented Kid Cudi's injury -- proceeded to play a recording of his hit, ""Pursuit of Happiness,"" to make up for his absence. 
       
           KC couldn't say goodbye to his fans  ... some of whom seemed super confused. 
       
           This was Kid Cudi's first time back at Coachella since 2019 ... so it's a bummer. 
       
           It was a rough weekend for musicians ...  Luke Bryan  took a  hard fall onstage  during the Coast City Country Festival in Vancouver. Unlike Cudi, LB was left unscathed from his fall ... he even laughed off the whole thing!!! 
       
           Originally Published -- 6:35 AM PT 
      "
Drake Trollin' Kendrick's Manager ... Where Is This Supposed Smoke?!?,"
           Drake  has turned his scope away from  Metro Boomin  and  Rick Ross , and returned it to the main event ...  Kendrick Lamar !!! 
       
           In his latest IG post, Drake somehow dug up a photo of Kendrick's manager  Anthony Saleh  poppin' tags shopping at one of the rap megastar's OVO stores. 
       
           It's unclear when Saleh was loading up on the golden owl gear, but Drake pushed the issue on Kendrick's response with his caption -- ""Are we getting in our bag or nah??"" 
       
           Drake also posted an up close and personal Saleh selfie littered with turtle emojis where he asked, ""Wonder if today is the day"" ... indicating Kendrick and camp have been moving too slow for his taste. 
       
           Drake's ""Push Ups (Drop & Give Me Fifty)"" diss has been getting positive reviews across the internet and on the demo version, he openly dared Kendrick to release the vent track he's supposedly been letting collect dust for 4 years. 
       
           Saleh may be busy at the moment -- his other clients  Nas  and  Future  are in the middle of album runs, and Kendrick AI tracks are clogging up the conversations daily. 
       
           Nonetheless ... Kendrick's West Coast peeps are confident he'll prevail in the end. 👀 
      "
'90 Day Fiancé' Liz Slams 'Weakling' Big Ed For Calling Off Wedding!!!,"
           Big Ed Brown  and  Liz Woods  have called it quits again ... and it seems to be for real this time. 
       
           During Sunday's episode of ""90 Day Fiancé: Happily Ever After?"" Big Ed explains his decision to pull the plug on his forthcoming nuptials to his on-again, off-again love. 
       
           As he puts it, he and Liz had an argument over taco pasta ... leaving Ed seriously pissed off. 
       
           He says, ""I think Liz actually is waiting for me to call her up and say I’m sorry like it’s always been. I call, I apologize, okay, and we move on. And, that’s how the last 14 breakups have been."" 
       
           But, according to Ed, this heated fight made him realize he and Liz just aren't meant to be. 
       
           While Ed shares his reasoning with the '90 Day' cameras, Liz claims she was blindsided by her fiancé's decision. From her perspective, Ed bailed without a word the morning after their disagreement, canceling the nuptials without telling her first. 
       
           Per Liz, she discovered her wedding was off via a text from her officiant -- blaming Ed's cold feet for the whole situation. 
       
           Liz slams Ed as a ""coward"" and a ""weakling"" for the way he went about canceling their wedding. She adds, ""I don't think I could have shown this man any more effort, that he means everything to me."" 
       
           As for whether Liz and Ed's 15th breakup was their last??? Liz has been noticeably MIA from Ed's Instagram in recent months. 
       
           Good luck to 'em both ... but we'll miss the drama. 
      "
Tekashi 6ix9ine Florida Home Hit By IRS Agents ... Couple of His Cars Seized,"
           Tekashi 6ix9ine  appears to have run into more legal trouble here in the States -- because we've learned federal agents rolled up to his house ... and rolled away with his cars. 
       
           The Palm Beach Sheriff's Office tells TMZ they were dispatched to Tekashi's home in Lake Worth, FL Wednesday to assist IRS agents conducting an operation there. PBSO wouldn't give us more info on the exact nature of the operation, but there are some pretty clear clues. 
       
           According to photos/videos obtained by TMZ of the visit -- one for which Tekashi himself was not home, we've confirmed -- it looks like the agents were there to seize his stuff. 
       
           Eyewitnesses tell us that these agents ended up confiscating multiple items from Tekashi's house -- where other people could be seen talking with the agents outside -- and it looks like they even towed away some of the vehicles at the property, too. 
       
           We've been told that several different cars of his were hauled off, but we've obtained photos of at least two that look like they were for sure seized. You can even see they have his name right there on a sticker on the windshield of one of the rides. 
       
           In terms of what exactly this is all about, it's still unclear. Of course, the fact the IRS is in the mix -- ya gotta figure it's tax-related... but the IRS hasn't gotten back to us yet. 
       
           In terms of where Tekashi is right now -- well, you'll recall ... he's dealing with  legal problems  down in the Dominican Republic, where he's been spending a lot of time lately. We're hearing from sources with direct knowledge that he's still in the D.R. and isn't in the U.S. 
       
           His attorney,  Lance Lazzaro , tells TMZ ... ""We are assessing the situation and will issue a statement at the appropriate time."" 
      "
"Coachella Weekend 1 Less Rowdy Than Last Year ... Fewer Arrests, Citations","
           It looks like people were better behaved at Coachella Weekend 1 this year ... because arrests were down significantly compared to last year, TMZ has learned. 
       
           Indio PD released their data from the festival's first installment ... and they say they only clocked 81 arrests in their system between Friday and Sunday -- which is pretty damn low compared to years past, especially 2023. 
       
           That's down 20% from the 102 arrests made last year. There was also a small smattering of citations issued -- just 47 -- and they're all handicap parking related ... down 43% from last year. 
       
           Still, there was some bad behavior at Coachella this past weekend. Per IPD ... 28 arrests were made regarding drug and alcohol intoxication, as well as an additional 28 arrests for possession of drugs for sale. 
       
           The cops say they made 18 arrests relating to fake IDs ... but there were only 3 arrests made for property crimes. Cops also want festival-goers to still keep an eye on their cell phones ... as it sounds like there were a lot went missing during the weekend. 
       
           As for the remaining 4 arrests ... those were dropped under an ""Other"" category, so who the hell knows what those could be. 
       
           While it's reassuring to hear how relatively well-behaved everyone was for Weekend 1 ... it does follow the trend from previous years. Remember, in 2022, weekend 2 saw  significantly rowdier crowds  ... with 36% more arrests taking place after weekend 1. 
       
           Perhaps the dip in crime has something to do with Coachella's ticket sales being down??? Fewer people may just translate into fewer overall incidents ... that logic tracks with us. 
       
           We'll have to wait for the weekend 2 data to prove our theory. Stay tuned! 
      "
Jeezy Clarifies Custody Request ... Wants Joint w/ Parenting Schedule,"
           Jeezy  is clearing the air on his bid for primary custody of his kid -- now asking the judge to make sure he and  Jeannie Mai  each get their fair share of parental time. 
       
           In a new motion, obtained by TMZ ... Jeezy claims his estranged wife is restricting his access to their daughter, 2-year-old  Monaco . 
       
           The rapper says he and Jeannie worked out an informal custody agreement last year, but that fell apart at the beginning of 2024 ... and he claims he's barely seen Monaco this whole year. 
       
           Jeezy says they agreed to let him take Monaco for spring break from March 3 to March 9 -- but, when he sent someone to pick up his daughter for another visit at the beginning of April, she wasn't at the home he and Jeannie shared. 
       
           In fact, Jeezy claims Jeannie and Monaco have moved out of the home, and he says he often has no idea where the child is -- something he says violates their agreement. 
       
           He also claims regular FaceTime calls aren't possible because Jeannie blocked his number. 
       
           BTW ... Jeezy also says Jeannie's claiming his gun ownership is the reason she doesn't want her daughter seeing him -- which he says isn't fair because he's always owned guns and has never put their daughter in harm's way. 
       
           Remember, this all comes after  Jeezy filed docs  asking the court for primary custody of Monaco ... but, sources close to him claim he's always wanted joint custody in the long term. 
       
           Jeezy's asking for a hearing to hash out a temporary parenting schedule -- one which will equally split time between the parents. 
      "
